391,126
392,103
393,225
394,172
395,183
396,111
397,117
398,138
399,119
400,186
401,130
402,169
403,218
404,158
405,133
406,173
407,169
408,127
409,161
410,184
411,148
412,137
413,174
414,180
415,195
416,132
417,143
418,108
419,117
420,110
421,174
422,181
423,161
424,165
425,173
426,143
427,134
428,108
429,175
430,120
431,179
433,158
434,178
435,119
436,186
437,197
438,152
439,136
440,183
441,109
442,134
443,181
444,179
445,145
446,139
447,168
448,143
449,129
450,101
451,123
452,142
453,129
454,157
455,160
456,178
457,112
458,136
459,187
460,108
461,162
462,160
463,152
464,132
465,143
466,185
467,155
468,168
469,143
470,121
471,113
472,121
473,131
474,107
475,114
476,142
477,134
478,175
479,128
480,137
481,125
482,182
483,141
484,134
485,107
486,126
487,166
488,115
489,110
490,139
491,158
492,132
493,147
494,5854
495,3692
496,115
497,142
498,162
500,125
501,171
502,175
503,2200
504,124
505,139
506,146
507,4051
508,152
509,126
510,151
511,118
512,15741
513,165
514,188
515,119
516,114
517,129
518,161
519,104
520,102
521,106
522,127
523,188
524,13835
525,179
526,121
527,163
528,111
529,150
530,148
531,106
532,140
533,123
534,141
535,106
536,142
537,306
538,172
539,126
540,125
541,107
542,133
543,178
544,164
545,166
546,2060
547,109
548,142
549,125
550,154
551,130
552,192
553,107
554,187
555,145
556,172
557,115
558,121
559,132
560,167
561,167
562,108
563,315
564,113
565,160
566,135
567,120
568,107
569,110
570,102
571,108
572,147
573,117
574,168
575,142
576,178
577,147
578,113
579,129
580,143
581,110
582,161
583,15086
584,188
585,132
586,184
587,173
588,159
589,192
590,128
591,145
592,150
593,142
594,131
595,108
596,130
597,171
598,125
599,107
600,182
601,117
603,139
604,188
605,172
606,130
607,180
608,182
609,140
610,1719
611,113
612,132
613,156
614,158
615,118
616,177
617,155
618,112
619,147
620,164
621,105
622,139
623,166
624,162
625,102
626,168
627,130
628,166
629,171
630,146
631,106
632,4627
633,122
634,177
635,180
636,151
637,183
638,135
639,108
640,5059
641,102
642,200
643,159
644,159
645,134
646,130
647,131
648,179
649,138
650,179
651,149
652,170
653,147
654,152
655,142
656,157
657,102
658,141
659,103
660,125
661,130
662,163
663,167
664,147
665,154
666,101
667,185
668,106
669,139
670,169
671,112
672,106
673,119
674,162
675,172
676,159
677,151
678,135
679,147
680,243
681,118
682,152
683,139
684,161
686,164
687,106
688,1914
689,150
690,194
691,132
692,148
693,172
694,113
695,152
696,171
697,116
698,177
699,146
700,105
701,192
702,176
703,135
704,110
705,141
706,137
707,170
708,171
709,183
710,141
711,123
712,104
713,134
714,163
715,144
716,118
717,126
718,168
719,173
720,113
721,107
722,185
723,154
724,137
725,120
726,120
727,125
728,155
729,185
730,140
731,114
732,121
733,172
734,190
735,186
736,127
737,148
738,112
739,117
740,136
741,132
742,170
743,166
744,179
745,3325
746,133
747,143
748,198
749,130
750,119
751,140
752,173
753,107
754,136
755,102
756,138
757,168
758,197
759,116
760,131
761,143
762,155
763,143
764,176
765,175
766,133
767,121
768,125
769,176
770,287
771,5412
772,127
773,166
774,132
775,166
776,107
777,139
778,150
779,118
780,129
781,1693
782,167
783,147
784,161
785,177
786,159
787,122
788,103
789,124
790,148
791,116
792,177
793,148
794,116
795,169
796,176
797,118
798,141
799,151
800,142
801,148
802,154
803,163
804,154
805,172
806,113
808,185
809,132
810,150
811,120
812,193
813,134
814,154
815,116
816,116
817,121
818,180
819,119
820,137
821,115
822,143
823,172
824,152
825,152
826,151
827,144
828,168
829,130
830,143
831,189
832,128
833,176
834,117
835,167
836,136
837,186
838,136
839,161
840,120
841,124
842,144
843,116
844,117
845,185
846,182
847,183
848,120
849,174
850,175
851,136
852,156
853,150
855,195
856,118
857,108
858,146
859,114
860,149
861,158
862,159
863,162
864,153
865,164
866,152
867,143
868,138
869,167
870,155
871,162
872,191
873,131
874,134
875,118
876,177
877,132
878,126
879,116
880,237
881,171
882,161
883,157
884,164
885,130
886,108
887,127
888,168
889,169
890,152
891,134
892,153
893,156
894,186
895,170
896,106
897,170
898,130
899,149
900,105
901,187
902,131
903,139
904,155
905,152
906,102
907,174
908,164
909,6429
910,118
911,178
912,155
913,150
914,174
915,152
916,158
917,108
918,156
919,109
920,198
921,137
922,129
923,154
924,139
925,116
926,189
927,151
928,149
929,167
930,168
931,158
932,127
933,180
934,168
935,11246
936,168
937,172
938,103
939,184
940,123
941,180
942,165
943,101
944,115
945,155
946,186
947,144
948,169
949,106
950,127
951,109
952,162
953,118
954,165
955,176
956,151
957,123
958,179
959,104
960,121
961,122
962,144
963,111
964,146
965,139
966,163
967,148
968,128
969,162
970,156
971,101
972,105
973,163
974,144
975,126
976,117
977,154
978,151
979,170
980,116
981,144
982,109
983,157
984,138
985,116
986,134
987,333
988,114
989,175
990,109
991,117
992,116
993,168
994,227
995,122
996,190
997,110
998,101
999,156
1000,177
1001,123
1002,126
1003,135
1004,157
1005,160
1006,149
1007,148
1008,144
1009,144
1010,104
1011,173
1012,104
1013,125
1014,188
1015,135
1016,162
1017,125
1018,136
1019,177
1020,127
1021,181
1022,115
1023,139
1024,148
1025,113
1026,159
1027,186
1028,133
1029,344
1030,107
1031,156
1032,139
1033,179
1034,123
1035,115
1036,130
1037,152
1038,132
1039,135
1040,190
1041,160
1042,102
1043,139
1044,158
1045,4752
1046,122
1047,140
1048,108
1049,143
1050,119
1051,156
1052,123
1053,156
1054,133
1055,184
1056,185
1057,117
1058,149
1059,129
1060,123
1061,136
1062,168
1063,146
1064,171
1065,171
1066,144
1067,159
1068,161
1069,147
1070,118
1071,114
1072,176
1073,143
1074,116
1075,145
1076,170
1077,181
1078,164
1079,168
1080,292
1081,140
1082,110
1083,137
1084,151
1085,102
1086,171
1087,102
1088,139
1089,101
1090,130
1091,115
1092,121
1093,186
1094,153
1095,197
1096,151
1097,185
1098,128
1099,156
1100,137
1101,9047
1102,137
1103,168
1104,139
1105,173
1106,170
1107,177
1108,142
1109,182
1110,117
1111,143
1112,155
1113,145
1114,175
1115,173
1116,148
1117,106
1118,117
1119,153
1120,139
1121,150
1122,186
1123,176
1124,155
1125,169
1126,138
1127,145
1128,170
1130,188
1131,161
1132,161
1133,101
1134,116
1135,149
1136,174
1137,164
1138,104
1139,111
1140,14752
1141,152
1142,135
1143,175
1144,136
1145,152
1146,104
1147,220
1148,151
1149,185
1150,149
1151,151
1152,159
1153,133
1154,137
1155,101
1156,111
1157,117
1158,198
1159,133
1160,150
1161,120
1162,161
1163,128
1164,112
1165,110
1166,153
1167,123
1168,180
1169,175
1170,147
1171,173
1172,158
1173,121
1174,149
1175,157
1176,152
1177,190
1178,121
1179,133
1180,112
1181,181
1182,104
1183,133
1184,138
1185,146
1186,113
1187,158
1188,125
1189,145
1190,135
1191,153
1192,133
1193,151
1194,1218
1195,143
1196,141
1197,184
1198,156
1199,130
1200,174
1201,104
1202,156
1203,108
1204,116
1205,108
1206,171
1207,117
1208,123
1209,175
1210,118
1211,116
1212,103
1213,179
1214,109
1215,118
1216,125
1217,158
1218,170
1219,134
1220,156
1221,188
1222,187
1223,185
1224,134
1225,104
1226,179
1227,138
1228,109
1229,122
1230,149
1231,127
1232,137
1233,115
1234,163
1235,145
1236,131
1237,108
1238,144
1239,123
1240,4419
1241,112
1242,193
1243,101
1244,162
1245,122
1246,161
1247,133
1248,175
1249,107
1250,169
1251,112
1252,110
1253,139
1254,166
1255,142
1256,138
1257,118
1258,187
1259,143
1260,169
1261,715
1262,139
1263,127
1264,127
1265,125
1266,178
1267,10191
1268,129
1269,162
1270,101
1271,136
1272,117
1273,154
1274,186
1275,113
1276,106
1277,136
1278,163
1279,102
1280,153
1281,112
1282,129
1283,140
1284,140
1285,180
1286,112
1287,189
1288,139
1289,156
1290,114
1291,149
1292,183
1293,154
1294,167
1295,143
1296,174
1297,179
1298,131
1299,196
1300,117
1301,169
1302,118
1303,105
1305,188
1306,162
1307,186
1308,106
1309,110
1310,155
1311,154
1312,102
1313,111
1314,102
1315,107
1316,175
1317,119
1318,117
1319,146
1320,127
1321,133
1322,129
1323,132
1324,163
1325,167
1326,129
1327,113
1328,104
1329,117
1330,121
1331,105
1332,147
1333,127
1334,146
1335,122
1336,145
1337,134
1338,134
1339,152
1340,125
1341,119
1342,120
1343,131
1344,150
1345,116
1346,118
1347,181
1348,151
1349,129
1350,192
1351,119
1352,120
1353,150
1354,123
1355,143
1356,195
1357,152
1358,156
1359,165
1360,118
1361,111
1362,156
1363,116
1364,138
1365,2738
1366,153
1367,165
1368,109
1369,158
1370,136
1371,232
1372,112
1373,123
1374,164
1375,134
1376,109
1377,133
1378,129
1379,186
1380,163
1381,5956
1382,112
1383,170
1384,111
1385,145
1386,117
1387,130
1388,144
1389,146
1390,148
1391,107
1392,153
1393,167
1394,164
1395,121
1396,130
1397,167
1398,117
1399,108
1400,170
1401,157
1402,174
1403,157
1404,179
1405,180
1406,159
1407,104
1409,119
1410,115
1411,185
1412,178
1413,123
1414,4992
1415,120
1416,122
1417,135
1418,190
1419,134
1420,157
1421,142
1422,186
1423,118
1424,145
1425,172
1426,173
1427,7641
1428,121
1429,160
1430,109
1431,145
1432,120
1433,145
1434,116
1435,120
1436,127
1437,255
1438,118
1439,117
1440,153
1441,119
1442,195
1443,161
1444,167
1445,164
1446,183
1447,136
1448,150
1449,183
1450,142
1451,111
1452,154
1453,168
1454,140
1455,113
1456,115
1457,224
1458,158
1459,176
1460,180
1461,156
1462,142
1463,188
1464,195
1465,124
1466,145
1467,145
1468,132
1469,113
1470,135
1471,133
1472,112
1473,156
1474,128
1475,124
1476,154
1477,147
1478,2146
1479,171
1480,166
1481,132
1482,127
1483,141
1484,129
1485,188
1486,119
1487,172
1488,107
1489,137
1490,129
1491,177
1492,165
1493,119
1494,121
1495,131
1496,179
1497,158
1498,4413
1499,169
1500,165
1501,146
1502,132
1503,112
1504,148
1505,116
1506,187
1507,119
1508,173
1509,2347
1510,150
1511,158
1512,122
1513,126
1514,130
1515,140
1516,161
1517,152
1518,148
1519,110
1520,153
1521,138
1522,171
1523,112
1524,164
1525,124
1526,142
1527,160
1528,109
1529,174
1530,121
1531,121
1532,172
1533,182
1534,180
1535,162
1536,148
1537,122
1538,114
1539,124
1540,124
1541,151
1542,149
1543,145
1544,173
1545,144
1546,112
1547,113
1548,173
1549,163
1550,117
1551,127
1552,110
1553,141
1554,158
1555,119
1556,180
1557,144
1558,120
1559,187
1560,3548
1561,144
1562,150
1563,158
1564,104
1565,103
1566,125
1567,156
1568,179
1569,174
1570,119
1571,140
1572,125
1573,108
1574,119
1575,102
1576,134
1577,178
1578,157
1579,171
1580,103
1581,102
1582,147
1583,105
1584,107
1585,168
1586,146
1587,149
1588,114
1589,162
1590,104
1591,118
1592,335
1593,116
1594,109
1595,129
1596,155
1597,103
1598,130
1599,125
1600,304
1601,138
1602,112
1603,152
1604,187
1605,147
1606,170
1607,329
1608,169
1609,125
1610,165
1611,133
1612,150
1613,176
1614,131
1615,145
1616,123
1617,140
1618,148
1619,138
1620,170
1621,183
1622,136
1623,169
1624,144
1625,148
1626,128
1627,176
1628,137
1629,174
1630,172
1631,150
1632,136
1633,120
1634,166
1635,130
1636,160
1637,139
1638,122
1639,156
1640,113
1641,122
1642,196
1643,131
1644,150
1645,138
1646,108
1647,157
1648,192
1649,200
1650,108
1651,105
1652,173
1653,157
1654,133
1655,130
1656,115
1657,112
1658,123
1659,137
1660,113
1661,128
1662,129
1663,136
1664,123
1665,118
1666,144
1667,193
1668,138
1669,129
1670,113
1671,124
1672,160
1673,102
1674,120
1675,156
1676,154
1677,135
1678,108
1679,143
1680,114
1681,164
1682,134
1683,112
1684,152
1685,110
1686,125
1687,149
1688,105
1689,132
1690,145
1691,149
1692,143
1693,174
1694,167
1695,128
1696,101
1697,113
1698,109
1699,161
1700,166
1701,135
1702,155
1703,136
1704,156
1705,177
1706,154
1707,110
1708,105
1709,162
1710,986
1711,128
1712,167
1713,138
1714,155
1715,129
1716,186
1717,162
1718,116
1719,155
1720,156
1721,121
1722,114
1723,149
1724,118
1725,121
1726,137
1727,110
1728,119
1729,174
1730,120
1731,127
1732,126
1733,141
1734,158
1735,136
1736,190
1737,164
1738,150
1739,136
1740,130
1741,145
1742,1282
1743,162
1744,138
1745,14594
1746,164
1747,109
1748,141
1749,106
1750,123
1751,151
1752,144
1753,143
1754,139
1755,149
1756,164
1757,114
1758,132
1759,120
1760,155
1761,140
1762,111
1763,160
1764,121
1765,114
1766,129
1767,140
1768,136
1769,182
1770,179
1771,110
1772,123
1773,150
1774,126
1775,132
1776,112
1777,126
1778,117
1779,160
1780,157
1781,179
1782,137
1783,106
1784,104
1785,126
1786,159
1787,148
1788,128
1789,124
1790,159
1791,114
1792,119
1793,132
1794,111
1795,182
1796,111
1798,167
1799,150
1800,522
1801,132
1802,159
1803,147
1804,177
1805,128
1806,135
1807,118
1808,298
1809,115
1810,142
1811,162
1812,151
1813,133
1814,146
1815,185
1816,173
1817,178
1818,145
1819,123
1820,136
1821,135
1822,121
1823,143
1824,107
1825,140
1826,115
1827,106
1828,128
1829,120
1830,142
1831,185
1832,163
1833,177
1834,122
1835,169
1836,165
1837,163
1838,154
1839,123
1840,165
1841,183
1842,170
1843,131
1844,148
1845,103
1846,160
1847,180
1848,133
1849,162
1850,160
1851,4086
1852,133
1853,183
1854,161
1855,135
1856,154
1857,154
1858,174
1859,173
1860,155
1861,120
1862,113
1863,164
1864,151
1865,153
1866,124
1867,131
1868,149
1869,110
1870,128
1871,102
1872,137
1873,119
1874,128
1875,181
1876,113
1877,164
1878,143
1879,155
1880,168
1881,153
1882,111
1883,124
1884,180
1885,129
1886,144
1887,110
1888,147
1889,170
1890,105
1891,175
1892,165
1893,147
1894,104
1895,151
1896,127
1897,107
1898,117
1899,140
1900,121
1901,139
1902,108
1903,134
1904,167
1905,127
1906,129
1907,173
1908,138
1909,147
1910,184
1911,170
1912,128
1913,168
1914,156
1915,160
1916,170
1917,182
1918,149
1919,115
1920,170
1921,176
1922,187
1923,106
1924,153
1925,118
1926,136
1927,4074
1928,128
1929,125
1930,151
1931,175
1932,147
1933,139
1934,137
1935,114
1936,124
1937,396
1938,191
1939,158
1940,174
1941,149
1942,161
1943,341
1944,178
1945,149
1946,146
1947,168
1948,168
1949,125
1950,156
1951,113
1952,151
1953,153
1954,139
1955,132
1956,142
1957,188
1958,163
1959,136
1960,162
1961,150
1962,163
1963,113
1964,117
1965,175
1966,521
1967,139
1968,130
1969,183
1970,170
1971,151
1972,113
1973,133
1974,123
1975,158
1976,171
1977,200
1978,148
1979,183
1980,130
1981,138
1982,159
1983,187
1984,178
1985,129
1986,141
1987,160
1988,126
1989,192
1990,110
1991,193
1992,185
1993,174
1994,137
1995,173
1996,136
1997,173
1998,155
1999,119
2000,104
2001,190
2002,166
2003,205
2004,116
2006,173
2007,156
2008,102
2009,133
2010,117
2011,134
2012,144
2013,113
2014,158
2015,131
2016,156
2017,121
2018,173
2019,137
2020,116
2021,237
2022,181
2023,104
2024,118
2025,111
2026,131
2027,134
2028,160
2029,147
2030,144
2031,154
2032,170
2033,118
2034,153
2035,151
2036,104
2037,105
2038,153
2039,118
2040,146
2041,156
2042,141
2043,137
2044,131
2045,157
2046,154
2047,4973
2048,135
2049,151
2050,171
2051,160
2052,135
2053,102
2054,145
2055,127
2056,158
2057,166
2058,151
2059,114
2060,162
2061,115
2062,101
2063,180
2064,117
2065,178
2066,114
2067,156
2068,147
2069,145
2070,157
2071,155
2072,168
2073,166
2074,106
2075,128
2076,141
2077,172
2078,114
2079,173
2080,160
2081,168
2082,182
2083,105
2084,160
2085,152
2086,113
2087,121
2088,103
2089,118
2090,169
2091,165
2092,137
2093,161
2094,124
2095,164
2096,102
2097,141
2098,128
2099,182
2100,196
2101,114
2102,160
2103,125
2104,173
2105,130
2106,126
2107,177
2108,186
2109,101
2110,155
2111,2764
2112,176
2113,153
2114,109
2115,124
2116,143
2117,102
2118,153
2119,168
2120,164
2121,278
2122,168
2123,157
2124,149
2125,104
2126,150
2127,158
2128,140
2129,181
2130,130
2131,164
2132,158
2133,152
2134,135
2135,185
2136,171
2137,255
2138,138
2139,157
2140,152
2141,149
2142,153
2143,131
2144,158
2145,128
2146,128
2147,123
2148,121
2149,162
2150,110
2151,157
2152,118
2153,140
2154,125
2155,110
2156,140
2157,158
2158,127
2159,139
2160,143
2161,114
2162,178
2163,154
2164,113
2165,109
2166,149
2167,152
2168,106
2169,110
2170,186
2171,141
2172,107
2173,103
2174,170
2175,150
2176,118
2177,170
2178,166
2179,171
2180,123
2181,135
2183,110
2184,118
2185,136
2186,152
2187,106
2188,144
2189,131
2190,121
2191,176
2192,119
2193,159
2194,102
2195,192
2196,168
2197,121
2198,180
2199,105
2200,166
2201,155
2202,113
2203,123
2204,111
2205,179
2206,156
2207,147
2208,103
2209,152
2210,157
2211,138
2212,118
2213,122
2214,144
2215,145
2216,158
2217,155
2218,108
2219,157
2220,110
2221,179
2222,128
2223,150
2224,134
2225,129
2226,199
2227,160
2228,113
2229,156
2230,113
2231,122
2232,124
2233,181
2234,179
2235,176
2236,131
2237,173
2238,101
2239,129
2240,137
2241,119
2242,150
2243,110
2244,144
2245,180
2246,156
2247,122
2248,188
2249,164
2250,145
2251,136
2252,104
2253,107
2254,123
2255,148
2256,141
2257,117
2258,144
2259,161
2260,148
2261,157
2262,122
2263,163
2264,148
2265,104
2266,148
2267,179
2268,113
2270,175
2271,153
2272,168
2273,158
2274,116
2275,143
2276,153
2277,169
2278,111
2279,105
2280,162
2281,147
2282,111
2283,128
2284,113
2285,224
2286,164
2288,107
2289,159
2290,151
2291,142
2292,191
2293,153
2294,177
2295,140
2296,109
2297,188
2298,165
2299,125
2300,115
2301,160
2302,160
2303,159
2304,189
2305,160
2306,160
2307,179
2308,150
2309,153
2310,112
2311,192
2312,117
2313,143
2314,119
2315,139
2316,125
2317,131
2318,156
2319,193
2320,137
2321,107
2322,140
2323,128
2324,104
2325,115
2326,117
2327,122
2328,177
2329,138
2330,125
2331,150
2332,180
2333,145
2334,132
2335,165
2336,169
2337,106
2338,159
2339,105
2340,117
2341,192
2342,162
2343,134
2344,189
2345,182
2346,152
2347,123
2348,184
2349,180
2350,166
2351,153
2352,161
2353,134
2354,163
2355,178
2356,102
2357,149
2358,109
2359,125
2360,127
2361,162
2363,148
2364,127
2365,119
2366,111
2367,132
2368,109
2369,128
2370,105
2371,161
2372,184
2373,179
2374,126
2375,170
2376,154
2377,146
2378,157
2379,159
2380,108
2381,159
2382,116
2383,189
2384,165
2385,143
2386,111
2387,134
2388,117
2389,159
2390,108
2391,146
2392,251
2393,141
2394,156
2395,120
2396,118
2397,113
2398,130
2399,148
2400,164
2401,136
2402,138
2403,155
2404,172
2405,177
2406,109
2407,137
2408,130
2409,167
2410,105
2411,139
2412,165
2413,103
2414,147
2415,136
2416,164
2417,118
2418,146
2419,829
2420,162
2421,153
2422,128
2423,119
2424,159
2425,188
2426,118
2427,154
2428,156
2429,178
2430,5356
2431,143
2432,169
2433,148
2434,182
2435,187
2436,133
2437,127
2438,140
2439,121
2440,180
2441,150
2442,171
2443,153
2444,150
2445,113
2446,177
2447,160
2448,124
2449,131
2450,191
2451,156
2452,152
2453,111
2454,3934
2455,123
2456,209
2457,162
2458,137
2460,165
2461,148
2462,149
2463,126
2464,158
2465,162
2466,107
2467,184
2468,111
2469,156
2470,152
2471,155
2472,141
2473,190
2474,108
2475,132
2476,142
2477,113
2478,133
2479,165
2480,110
2481,160
2482,161
2483,113
2484,166
2485,119
2486,114
2487,3796
2488,107
2489,184
2490,105
2491,173
2492,140
2493,137
2494,115
2496,177
2497,165
2498,169
2499,106
2500,146
2501,124
2502,129
2504,144
2505,186
2506,133
2507,104
2508,146
2509,120
2510,102
2511,169
2512,165
2513,111
2514,166
2515,182
2516,173
2517,118
2518,178
2519,149
2520,171
2521,130
2522,137
2523,160
2524,182
2525,140
2526,150
2527,193
2528,163
2529,142
2530,158
2531,122
2532,134
2533,124
2534,123
2535,157
2537,134
2538,120
2539,112
2540,140
2541,121
2542,195
2543,196
2544,110
2545,149
2546,143
2548,187
2549,108
2550,136
2551,173
2552,113
2553,101
2554,116
2555,119
2556,135
2557,154
2558,179
2559,125
2560,127
2561,133
2562,162
2563,104
2564,159
2565,183
2566,133
2567,125
2568,141
2569,161
2570,148
2571,184
2572,134
2573,140
2574,114
2575,127
2576,152
2577,109
2578,136
2579,125
2580,153
2581,130
2582,101
2583,162
2584,163
2585,171
2586,146
2587,143
2588,127
2589,190
2590,148
2591,149
2592,105
2593,124
2594,163
2595,128
2596,176
2597,113
2598,125
2599,160
2600,2045
2601,165
2602,138
2603,124
2604,178
2605,150
2606,256
2607,156
2608,157
2609,174
2610,181
2611,142
2612,186
2613,179
2614,188
2615,122
2616,129
2617,148
2619,141
2620,164
2621,156
2622,175
2623,186
2624,158
2625,132
2626,165
2627,124
2628,163
2629,137
2630,137
2631,139
2632,123
2633,154
2634,123
2635,140
2636,136
2637,156
2638,188
2639,135
2640,110
2641,114
2642,174
2643,108
2644,159
2645,123
2646,173
2647,148
2648,156
2649,142
2650,135
2651,164
2652,166
2653,122
2654,140
2655,145
2656,103
2657,110
2658,145
2659,151
2660,132
2661,136
2662,139
2663,159
2664,194
2665,143
2666,138
2667,143
2668,168
2669,182
2670,170
2671,162
2672,151
2673,197
2674,168
2675,166
2676,184
2677,167
2678,180
2679,135
2680,150
2681,128
2682,146
2683,161
2684,197
2685,164
2686,123
2687,136
2688,140
2689,183
2690,144
2691,141
2692,133
2693,152
2694,179
2695,195
2696,142
2697,121
2698,128
2699,130
2700,294
2701,103
2702,147
2703,162
2704,167
2705,167
2706,140
2707,125
2708,157
2709,127
2710,137
2711,189
2712,126
2713,151
2714,160
2715,102
2716,133
2717,140
2718,130
2719,119
2720,133
2721,149
2722,112
2723,135
2724,183
2725,129
2726,144
2727,124
2728,179
2729,116
2730,105
2731,163
2732,132
2733,157
2734,111
2735,175
2736,269
2737,124
2738,161
2739,130
2740,116
2741,152
2742,156
2743,122
2744,162
2745,123
2746,145
2747,146
2748,169
2749,1051
2750,172
2751,147
2752,117
2753,178
2754,110
2755,160
2756,128
2757,156
2758,157
2759,179
2760,107
2761,124
2762,190
2763,136
2764,114
2765,132
2766,131
2767,153
2768,183
2769,129
2770,118
2771,172
2772,195
2773,149
2774,152
2775,180
2776,172
2777,158
2778,117
2779,195
2780,130
2781,111
2782,129
2783,124
2784,153
2785,162
2786,108
2787,171
2788,157
2789,167
2790,150
2791,181
2792,133
2793,140
2794,149
2795,129
2796,120
2797,110
2798,105
2799,157
2800,137
2801,127
2802,136
2803,147
2804,177
2805,127
2806,169
2807,174
2808,184
2809,140
2810,143
2811,185
2812,152
2813,164
2814,127
2815,176
2816,136
2817,120
2818,152
2819,152
2820,164
2821,113
2822,112
2823,147
2824,148
2825,145
2827,181
2828,156
2829,186
2830,157
2831,156
2832,136
2833,196
2834,173
2835,160
2836,136
2837,101
2838,171
2839,188
2840,148
2841,156
2842,151
2843,157
2844,120
2845,140
2846,178
2847,186
2848,108
2849,158
2850,119
2851,164
2852,184
2853,115
2854,171
2855,102
2856,156
2857,153
2858,111
2859,146
2860,115
2861,1305
2862,169
2863,193
2864,112
2865,4729
2866,154
2867,181
2868,112
2869,129
2870,137
2871,176
2872,108
2873,138
2874,151
2875,123
2876,174
2877,172
2878,168
2879,133
2880,120
2881,170
2882,127
2883,183
2884,155
2885,134
2886,125
2887,153
2888,181
2889,135
2890,141
2891,125
2892,114
2893,126
2894,169
2895,141
2896,149
2897,174
2898,155
2899,108
2900,133
2901,138
2902,131
2903,170
2904,143
2905,180
2906,141
2907,151
2908,141
2909,159
2910,129
2911,108
2912,173
2913,191
2914,127
2915,149
2916,110
2917,184
2918,145
2919,180
2920,111
2921,130
2922,172
2923,108
2924,150
2925,171
2926,108
2927,117
2928,124
2930,133
2931,132
2932,112
2933,178
2934,124
2935,174
2936,156
2937,112
2938,134
2939,168
2940,118
2941,128
2942,186
2943,119
2944,175
2945,121
2946,104
2948,117
2949,141
2950,104
2951,118
2952,175
2953,126
2954,132
2955,197
2956,171
2957,127
2958,146
2959,138
2960,164
2961,125
2962,108
2963,129
2964,185
2965,195
2966,124
2967,309
2968,171
2970,132
2971,165
2972,271
2973,136
2975,183
2976,179
2977,119
2978,181
2979,129
2980,156
2981,163
2982,177
2983,159
2984,114
2985,122
2986,114
2987,139
2988,124
2989,172
2990,113
2991,197
2992,154
2993,186
2994,125
2995,134
2996,144
2997,139
2998,137
2999,196
3000,117
3001,133
3002,101
3003,106
3004,103
3005,108
3006,148
3008,160
3009,134
3010,173
3011,408
3012,143
3013,173
3014,154
3015,126
3016,101
3017,101
3018,109
